Property_ID,City,Locality,Area_sqft,Bedrooms,Bathrooms,Balconies,Parking,Floor,Total_Floors,Property_Age,Furnishing,Facing,Gated_Society,Lift,Power_Backup,Security,Gym,Swimming_Pool,Metro_Distance_km,Hospital_Distance_km,School_Distance_km,Mall_Distance_km,Expressway_Distance_km,RRTS_Distance_km,Price_INR
PROP16865,Noida,Sector 50,2498,3,2,3,No,14,29,20,Semi-Furnished,East,No,Yes,No,No,Yes,Yes,5.91,7.07,3.98,3.03,2.55,16.54,27109777
PROP16866,Gurugram,DLF Phase 1,2677,3,2,2,Yes,10,16,4,Semi-Furnished,South,No,Yes,No,No,Yes,Yes,0.47,0.99,1.85,7.48,13.5,11.64,27546247
PROP16867,Noida,Sector 78,3310,5,4,2,Yes,12,29,1,Unfurnished,East,No,Yes,Yes,No,Yes,Yes,11.55,7.7,3.91,1.87,14.64,6.54,41461366
PROP16868,Greater Noida,Gamma 1,2581,4,4,1,No,6,19,22,Semi-Furnished,North,No,Yes,Yes,No,No,Yes,7.32,7.38,4.69,2.63,5.66,19.19,25828838
PROP16869,Gurugram,DLF Phase 1,2482,3,2,3,No,11,12,24,Unfurnished,North,Yes,Yes,No,Yes,No,No,2.6,3.59,1.7,9.1,11.56,16.36,34171689
PROP16870,Greater Noida,Knowledge Park,2463,4,4,2,No,9,10,20,Semi-Furnished,East,No,Yes,No,No,Yes,No,9.58,4.86,4.3,2.22,14.2,14.79,19982917
PROP16871,Faridabad,NIT,1899,3,2,0,Yes,5,17,2,Semi-Furnished,East,Yes,Yes,Yes,Yes,No,No,8.15,4.58,1.56,4.11,6.2,7.11,14402541
PROP16872,Noida,Sector 50,1915,3,2,0,,23,30,23,Semi-Furnished,East,No,Yes,Yes,No,,Yes,,7.57,5.81,7.52,11.24,9.45,
PROP16873,Faridabad,Green Fields,1562,4,4,2,Yes,10,20,3,Semi-Furnished,West,No,Yes,No,No,No,Yes,4.09,3.79,0.47,4.56,6.93,4.71,14048119
PROP16874,Ghaziabad,Vaishali,713,3,3,3,No,6,28,10,Fully Furnished,East,No,Yes,Yes,Yes,No,Yes,7.11,4.61,3.66,7.54,9.54,5.03,6723844
PROP16875,Noida,Sector 78,1307,3,3,1,Yes,14,22,11,Semi-Furnished,South,No,Yes,Yes,No,Yes,Yes,11.7,6.15,2.39,1.09,4.8,8.77,11924327
PROP16876,Noida,Sector 137,3882,5,5,0,Yes,22,29,23,Fully Furnished,East,Yes,Yes,No,Yes,No,Yes,0.23,6.21,2.75,9.69,5.26,1.98,34283253
PROP16877,Faridabad,Green Fields,2127,5,4,1,Yes,1,23,16,Semi-Furnished,South,No,Yes,No,No,No,Yes,0.29,6.35,5.26,6.67,0.2,6.19,15993506
PROP16878,Noida,Sector 62,3998,4,4,2,No,11,12,13,Fully Furnished,South,No,Yes,No,No,No,Yes,2.15,5.63,4.35,3.63,5.5,1.07,41229830
PROP16879,Greater Noida,Pari Chowk,682,1,2,2,Yes,24,28,11,Semi-Furnished,North,Yes,Yes,No,Yes,No,No,9.83,5.48,2.76,9.71,4.06,11.14,4876563
PROP16880,Noida,Sector 137,1322,3,3,3,No,4,15,6,Semi-Furnished,East,No,Yes,No,Yes,No,Yes,11.71,5.8,5.1,7.76,5.08,10.81,19433762
PROP16881,Greater Noida,Beta 2,3965,2,1,2,No,3,15,12,Unfurnished,West,No,Yes,Yes,No,No,No,1.17,3.55,2.11,5.65,4.59,11.66,31975292
PROP16882,Greater Noida,Gamma 1,2902,1,2,0,Yes,5,15,6,Semi-Furnished,South,Yes,Yes,Yes,No,Yes,Yes,5.86,3.8,0.67,7.66,8.86,15.35,24512828
PROP16883,Gurugram,Sohna Road,987,1,1,2,No,18,28,9,Unfurnished,East,Yes,Yes,No,No,Yes,No,8.91,6.28,0.92,3.07,5.91,17.84,14719801
PROP16884,Gurugram,DLF Phase 3,1778,4,3,1,No,13,19,8,Unfurnished,North,No,Yes,Yes,No,No,Yes,7.05,7.27,5.28,8.58,11.38,18.71,23154051
PROP16885,Delhi,Janakpuri,1031,2,2,2,No,2,26,1,Semi-Furnished,East,Yes,Yes,Yes,Yes,No,No,3.5,5.11,5.99,6.61,6.26,2.18,19932921
PROP16886,Gurugram,Sector 57,3935,4,3,1,No,4,7,17,Unfurnished,South,No,Yes,Yes,Yes,Yes,No,7.97,4.57,0.32,6.65,14.07,4.7,61661006
PROP16887,Gurugram,DLF Phase 1,1112,2,2,3,Yes,11,29,0,Fully Furnished,West,No,Yes,No,Yes,No,Yes,2.37,4.11,3.11,5.01,4.66,9.23,20133547
PROP16888,Faridabad,NIT,4140,5,5,2,Yes,23,25,0,Semi-Furnished,West,No,Yes,No,Yes,Yes,No,9.35,6.68,5.33,9.09,6.86,10.86,21038686
PROP16889,Delhi,Pitampura,2574,3,2,2,No,3,20,11,Semi-Furnished,South,No,Yes,No,No,No,Yes,1.14,0.34,1.27,9.71,7.78,14.96,40471864
PROP16890,Ghaziabad,Kaushambi,1317,1,1,0,Yes,18,19,22,Fully Furnished,South,Yes,Yes,Yes,Yes,No,Yes,3.02,3.96,4.05,4.25,9.75,9.84,10593090
PROP16891,Faridabad,Sector 21,2229,5,4,0,No,4,15,10,Unfurnished,East,Yes,Yes,No,No,No,No,5.42,1.77,5.63,2.5,2.4,16.72,20152723
PROP16892,Ghaziabad,Crossings Republik,1159,2,2,2,No,15,23,24,Semi-Furnished,West,No,Yes,No,Yes,No,No,7.46,2.2,0.44,3.79,7.07,6.46,6648342
PROP16893,Noida,Sector 50,2349,3,2,2,,21,24,20,Fully Furnished,North,No,Yes,No,No,,No,,1.63,3.65,8.23,4.85,17.35,
PROP16894,Greater Noida,Gamma 1,587,4,4,1,Yes,17,28,8,Semi-Furnished,North,Yes,Yes,Yes,No,Yes,No,6.96,2.81,1.42,1.82,11.73,15.18,6455984
PROP16895,Noida,Sector 137,683,4,3,1,,1,12,14,Semi-Furnished,West,No,Yes,No,Yes,,No,,1.69,5.65,1.1,3.82,14.22,
PROP16896,Faridabad,Sector 37,2833,3,2,1,Yes,23,30,9,Semi-Furnished,West,No,Yes,No,Yes,Yes,Yes,4.65,6.97,1.35,1.27,12.95,13.62,16799901
PROP16897,Delhi,Janakpuri,658,3,3,3,No,0,13,2,Unfurnished,East,No,Yes,No,Yes,No,Yes,6.56,3.95,5.82,9.87,8.45,11.62,10371165
PROP16898,Gurugram,DLF Phase 3,466,1,1,3,No,11,29,17,Fully Furnished,East,No,Yes,No,No,No,Yes,6.95,4.49,5.24,5.6,3.36,1.29,6530434
PROP16899,Ghaziabad,Vaishali,3667,4,4,3,Yes,14,26,19,Semi-Furnished,North,No,Yes,No,No,Yes,No,6.63,0.69,5.74,2.53,7.95,17.44,29078060
PROP16900,Greater Noida,Beta 2,2020,2,2,1,Yes,18,27,14,Semi-Furnished,South,Yes,Yes,Yes,Yes,Yes,No,11.93,0.42,0.78,0.61,10.82,10.9,14652937
PROP16901,Noida,Sector 150,2072,4,3,2,Yes,22,29,20,Fully Furnished,South,No,Yes,Yes,Yes,Yes,No,4.11,2.6,0.49,5.77,14.32,1.28,23869676
PROP16902,Gurugram,Sector 57,2170,5,5,3,Yes,10,22,17,Semi-Furnished,North,No,Yes,Yes,Yes,Yes,No,0.51,0.5,2.04,2.62,13.74,17.7,20713116
PROP16903,Greater Noida,Alpha 1,3319,5,4,2,Yes,11,18,7,Fully Furnished,North,Yes,Yes,No,Yes,Yes,No,5.93,6.47,2.35,7.28,4.56,17.71,25371368
PROP16904,Greater Noida,Pari Chowk,2365,1,1,0,No,25,28,10,Semi-Furnished,East,No,Yes,Yes,Yes,Yes,Yes,2.84,2.97,3.04,2.02,5.4,7.31,14256649
PROP16905,Faridabad,NIT,3434,5,5,3,Yes,9,21,14,Semi-Furnished,South,No,Yes,Yes,Yes,Yes,No,1.9,6.61,4.29,1.39,5.15,17.53,29602203
PROP16906,Noida,Sector 50,1767,1,2,1,No,23,30,6,Fully Furnished,West,No,Yes,No,No,Yes,Yes,5.95,5.8,1.7,3.83,6.68,6.73,23141998
PROP16907,Greater Noida,Pari Chowk,3381,4,3,0,Yes,5,22,6,Unfurnished,South,Yes,Yes,No,No,Yes,No,3.09,1.86,3.45,0.93,11.17,13.27,27345312
PROP16908,Gurugram,Golf Course Road,3468,4,4,2,Yes,3,17,17,Fully Furnished,North,Yes,Yes,No,No,No,No,0.4,2.79,3.85,9.48,14.73,4.46,58216500
PROP16909,Gurugram,Sohna Road,3454,5,5,1,No,1,22,8,Semi-Furnished,North,No,Yes,Yes,No,No,No,3.64,6.68,5.65,4.38,1.44,0.71,40930124
PROP16910,Greater Noida,Pari Chowk,3309,5,5,0,No,18,21,3,Unfurnished,East,No,Yes,No,No,Yes,No,11.8,2.94,4.2,3.46,11.03,10.68,26633995
PROP16911,Faridabad,Sector 37,3592,3,2,2,No,4,27,3,Fully Furnished,South,No,Yes,Yes,Yes,Yes,Yes,2.52,0.83,2.73,1.94,7.94,11.82,20643657
PROP16912,Noida,Sector 78,3145,1,1,3,Yes,23,25,15,Semi-Furnished,East,Yes,Yes,Yes,No,No,No,7.73,1.72,1.78,9.1,8.13,10.6,26730501
PROP16913,Faridabad,Sector 21,2865,2,1,2,Yes,23,25,3,Unfurnished,West,Yes,Yes,Yes,No,Yes,No,6.36,2.36,2.14,9.57,12.97,5.53,20884752
PROP16914,Delhi,Dwarka,1855,5,4,2,No,1,8,13,Semi-Furnished,West,No,Yes,No,Yes,Yes,No,11.42,4.12,1.44,0.67,12.61,19.27,27818313
PROP16915,Ghaziabad,Raj Nagar,1785,3,2,2,Yes,16,22,6,Semi-Furnished,West,No,Yes,Yes,Yes,Yes,Yes,7.8,6.28,2.7,5.01,3.25,3.98,16176516
PROP16916,Gurugram,DLF Phase 1,3298,3,2,0,,18,23,16,Semi-Furnished,South,No,Yes,Yes,Yes,,No,,0.56,1.01,5.67,2,19.24,
PROP16917,Faridabad,Sector 15,2605,3,3,0,No,9,13,22,Fully Furnished,West,No,Yes,Yes,No,Yes,No,7.24,2.01,2.47,0.56,11.28,6.39,18200640
PROP16918,Noida,Sector 50,2827,5,4,3,Yes,21,30,24,Unfurnished,South,No,Yes,Yes,Yes,No,No,10.64,7.04,2.92,8.88,14.56,2.72,35242830
PROP16919,Gurugram,Sector 57,1306,5,5,0,Yes,1,15,6,Semi-Furnished,West,Yes,Yes,Yes,No,No,Yes,2.35,4.43,5.19,3.41,4.84,5.26,24920719
PROP16920,Faridabad,NIT,473,4,4,1,Yes,3,23,3,Semi-Furnished,North,Yes,Yes,No,Yes,No,Yes,11.69,4.34,3.52,1.77,14.9,15.04,5128821
PROP16921,Delhi,Janakpuri,2861,2,1,0,No,18,20,11,Fully Furnished,South,No,Yes,Yes,No,Yes,Yes,1.94,3.66,3.78,7.49,7.33,0.51,42722917
PROP16922,Gurugram,DLF Phase 3,1952,3,2,3,No,24,25,13,Semi-Furnished,East,Yes,Yes,No,No,No,Yes,8.34,7.09,5.93,8.09,10.41,8.37,23614712
PROP16923,Ghaziabad,Crossings Republik,981,3,3,1,Yes,13,24,14,Semi-Furnished,South,No,Yes,No,No,Yes,No,3.19,7.97,1.27,1.32,3.13,3.95,8831613
PROP16924,Greater Noida,Beta 2,1364,5,4,2,Yes,16,29,5,Semi-Furnished,East,Yes,Yes,Yes,Yes,Yes,Yes,2.09,4.34,4.54,2.07,3.99,6.67,13738856
PROP16925,Greater Noida,Alpha 1,801,1,1,1,No,7,17,20,Unfurnished,West,No,Yes,No,No,Yes,Yes,7.92,5.3,5.65,3.69,8.97,1.13,7854072
PROP16926,Gurugram,DLF Phase 3,4248,5,5,3,Yes,5,29,11,Unfurnished,East,No,Yes,No,No,No,No,10.25,5.42,3.59,4.13,14.61,16.76,60504492
PROP16927,Gurugram,DLF Phase 3,911,1,2,1,No,7,16,1,Semi-Furnished,South,No,Yes,Yes,No,Yes,No,10.9,5.96,3.82,9.2,11.03,15.61,9628566
PROP16928,Noida,Sector 62,3308,5,5,2,No,10,27,18,Semi-Furnished,West,No,Yes,No,Yes,Yes,Yes,11.61,6.54,5.35,1.24,4.69,8.09,27470586
PROP16929,Delhi,Pitampura,2034,3,3,3,No,15,23,10,Fully Furnished,East,Yes,Yes,Yes,No,Yes,No,6.26,5.46,1.1,5.99,14.24,7.02,28881957
PROP16930,Noida,Sector 78,4201,2,2,1,Yes,12,24,0,Semi-Furnished,East,No,Yes,No,Yes,No,Yes,1.38,7.58,2.47,8.01,9.03,13.2,52320369
PROP16931,Gurugram,Sector 57,1856,2,1,2,Yes,12,30,1,Unfurnished,South,Yes,Yes,Yes,No,Yes,No,10.87,2.89,4.61,9.98,9.32,15.16,17861688
PROP16932,Delhi,Dwarka,3988,1,1,0,No,20,30,25,Semi-Furnished,East,No,Yes,No,No,No,Yes,3.82,0.92,1.08,0.82,9.66,16.5,67897892
PROP16933,Noida,Sector 50,3559,2,1,0,No,7,22,21,Semi-Furnished,North,No,Yes,Yes,Yes,No,No,7.95,7.92,4.34,4.44,13.12,19.27,31630091
PROP16934,Faridabad,NIT,492,1,1,1,No,12,26,4,Semi-Furnished,North,No,Yes,No,No,No,No,1.52,3.1,4.11,9.41,0.59,4.62,3154710
PROP16935,Noida,Sector 150,3874,1,1,1,Yes,23,28,3,Unfurnished,South,Yes,Yes,Yes,Yes,Yes,Yes,8.12,5.75,3.83,7.04,3.99,12.09,41988862
PROP16936,Delhi,Rohini,3899,3,2,1,No,16,28,16,Semi-Furnished,East,No,Yes,Yes,Yes,No,Yes,0.88,7.96,4.1,9.43,11.83,6.97,60888824
PROP16937,Faridabad,Sector 37,1559,3,3,2,No,6,16,6,Semi-Furnished,North,No,Yes,No,Yes,No,No,10.14,7.35,5.69,5.5,0.69,7.11,10598519
PROP16938,Delhi,Dwarka,4270,1,1,0,Yes,8,26,20,Fully Furnished,West,No,Yes,No,No,No,No,5.45,7.59,5.42,5.78,11.06,15.19,55491694
PROP16939,Gurugram,Golf Course Road,3808,3,2,3,No,3,5,14,Fully Furnished,South,No,Yes,Yes,No,No,No,4.37,6.96,1.92,6.53,1.48,5.75,46724458
PROP16940,Noida,Sector 137,993,4,3,3,Yes,20,25,15,Fully Furnished,West,Yes,Yes,Yes,Yes,No,No,7.65,2.86,5.02,7.09,14.53,4.37,16220103
PROP16941,Ghaziabad,Crossings Republik,795,1,1,1,Yes,18,28,22,Semi-Furnished,South,No,Yes,No,Yes,Yes,Yes,11.81,5.11,1.49,1.08,9.52,8.36,6187963
PROP16942,Gurugram,Golf Course Road,3781,5,5,2,No,20,25,13,Fully Furnished,North,Yes,Yes,No,Yes,No,Yes,11.91,4,4.64,0.59,6.64,3.67,64768178
PROP16943,Gurugram,Golf Course Road,2042,5,5,0,Yes,18,26,15,Fully Furnished,South,No,Yes,Yes,Yes,No,No,0.26,6.85,3.87,2.01,7.97,14.39,27415875
PROP16944,Gurugram,DLF Phase 1,3358,2,2,3,Yes,1,7,18,Semi-Furnished,East,Yes,Yes,Yes,No,No,No,2.22,6.46,3.93,6.94,10.99,4.88,33555280
PROP16945,Faridabad,Green Fields,4192,1,1,2,Yes,24,29,4,Semi-Furnished,West,Yes,Yes,No,Yes,Yes,No,9.35,6.56,3.14,2.29,6.02,14.09,22949022
PROP16946,Ghaziabad,Raj Nagar,954,5,4,3,Yes,21,25,5,Fully Furnished,North,No,Yes,Yes,Yes,No,No,2.2,2.38,1.51,1.94,8.71,6.27,8708243
PROP16947,Noida,Sector 50,2209,1,2,3,Yes,24,29,2,Semi-Furnished,East,No,Yes,Yes,No,Yes,Yes,1.12,4.99,1.97,3.1,4.39,14.16,21652420
PROP16948,Delhi,Janakpuri,4430,2,1,0,Yes,18,29,21,Semi-Furnished,South,Yes,Yes,No,Yes,No,No,4.63,3.63,3.59,4,9.96,8.6,74988154
PROP16949,Gurugram,Sohna Road,3097,5,4,0,No,14,29,15,Semi-Furnished,West,No,Yes,Yes,Yes,No,No,8.03,2.4,1.3,9.24,3.17,16.88,30452542
PROP16950,Delhi,Dwarka,1565,1,2,2,No,24,28,21,Fully Furnished,West,No,Yes,No,Yes,No,No,5.85,1.92,2.16,2.68,7.42,13.32,24471850
PROP16951,Gurugram,DLF Phase 3,559,1,1,2,Yes,10,24,3,Unfurnished,West,Yes,Yes,No,No,Yes,Yes,5.89,7.8,3.82,5.02,9.46,12.09,7450086
PROP16952,Faridabad,Sector 21,2968,4,4,3,Yes,4,9,25,Fully Furnished,East,No,Yes,Yes,Yes,Yes,Yes,2.64,7.77,3.81,5.47,13.87,1.32,23178003
PROP16953,Greater Noida,Alpha 1,4055,4,4,3,No,24,25,13,Semi-Furnished,West,Yes,Yes,Yes,Yes,Yes,No,11.84,1.95,4.84,6.83,10.77,17.4,28554239
PROP16954,Noida,Sector 62,1834,2,2,2,Yes,15,23,18,Unfurnished,East,Yes,Yes,Yes,No,Yes,Yes,2.54,5.17,2.03,8.61,9.82,7.12,15540236
PROP16955,Ghaziabad,Raj Nagar,497,4,4,3,Yes,7,9,18,Semi-Furnished,South,Yes,Yes,Yes,No,No,No,2.31,5.29,2.14,9.53,2.16,1.36,5864555
PROP16956,Gurugram,Sector 57,545,1,2,3,Yes,5,30,9,Semi-Furnished,North,No,Yes,Yes,Yes,No,Yes,1.76,4.64,3.94,1.3,9.7,16.63,10156259
PROP16957,Gurugram,DLF Phase 3,4361,2,1,0,Yes,1,27,23,Fully Furnished,South,Yes,Yes,No,Yes,No,No,4.05,5.56,4.54,4.01,5.77,17.91,60606256
PROP16958,Greater Noida,Knowledge Park,3735,5,5,3,Yes,16,18,15,Semi-Furnished,East,No,Yes,No,No,No,No,1.41,2.74,4.28,2.87,5.01,4.96,23534260
PROP16959,Delhi,Pitampura,3653,2,1,1,No,20,28,3,Unfurnished,North,No,Yes,No,Yes,Yes,Yes,8.27,1.15,1.11,9.51,3.04,10.07,62891198
PROP16960,Gurugram,Golf Course Road,1280,1,2,3,No,5,22,3,Unfurnished,East,Yes,Yes,No,No,No,Yes,3,2.35,4.25,9.34,3.88,10.32,20178597
PROP16961,Delhi,Pitampura,458,1,2,1,No,18,24,24,Semi-Furnished,South,No,Yes,No,Yes,Yes,Yes,6.06,6.93,5.81,3.71,6.95,2,8406201
PROP16962,Faridabad,Sector 21,3030,1,2,0,Yes,8,27,4,Semi-Furnished,East,No,Yes,Yes,Yes,Yes,No,5.61,5.18,5.26,7.88,10.36,6.66,16942400
PROP16963,Noida,Sector 50,3669,5,4,3,Yes,18,22,21,Unfurnished,North,No,Yes,No,Yes,No,Yes,4.48,6.6,3.89,6.29,6.31,8.09,37757024
PROP16964,Noida,Sector 78,2153,1,1,2,No,14,27,19,Semi-Furnished,South,Yes,Yes,Yes,No,No,Yes,1.53,3.36,2.34,8.1,12.87,3.87,19449888
PROP16965,Gurugram,Sohna Road,2412,4,4,1,Yes,6,8,18,Fully Furnished,South,Yes,Yes,No,Yes,No,No,8.28,2.42,0.33,7.6,9.65,18.87,31460655
PROP16966,Noida,Sector 150,2454,3,3,0,Yes,17,19,13,Unfurnished,East,No,Yes,No,Yes,No,No,5.46,5.46,1.96,4.59,0.93,10.51,27424974
PROP16967,Faridabad,Sector 37,1466,4,3,3,Yes,24,25,24,Unfurnished,East,No,Yes,Yes,No,No,No,10.47,2.2,4.1,2.3,2.18,16.39,8941942
PROP16968,Ghaziabad,Raj Nagar,855,3,2,2,Yes,21,26,7,Semi-Furnished,West,No,Yes,Yes,No,Yes,Yes,4.06,0.98,5.45,5.04,2.23,5.49,7589578
PROP16969,Noida,Sector 50,2395,1,1,1,Yes,17,27,0,Unfurnished,East,No,Yes,No,Yes,No,Yes,7.88,1.8,6,6.73,12.67,17.24,30557339
PROP16970,Noida,Sector 137,2990,1,1,1,Yes,16,25,21,Unfurnished,West,No,Yes,No,No,No,No,9.78,0.54,4.31,5.56,11.96,16.32,26493169
PROP16971,Ghaziabad,Vaishali,1865,3,3,3,No,23,27,22,Fully Furnished,East,Yes,Yes,Yes,Yes,No,No,5.16,1.33,5.09,4.83,10.42,16.69,15801431
PROP16972,Ghaziabad,Raj Nagar,1800,3,2,0,No,6,25,19,Fully Furnished,North,No,Yes,Yes,Yes,Yes,Yes,4.56,5.72,2.62,3.06,7.14,8.1,16066009
PROP16973,Faridabad,Sector 21,788,4,3,2,Yes,19,24,12,Unfurnished,East,Yes,Yes,Yes,No,Yes,Yes,10.42,6.67,2.57,7.72,0.86,16.41,7672126
PROP16974,Gurugram,DLF Phase 3,4047,4,3,3,No,6,26,17,Semi-Furnished,South,No,Yes,No,No,No,No,2.76,4.54,1.7,4.89,6.6,5.68,36385420
PROP16975,Ghaziabad,Crossings Republik,3625,3,2,2,Yes,9,22,14,Fully Furnished,North,No,Yes,No,No,Yes,Yes,4.55,2.4,4.05,1.23,7.83,11.16,28655848
PROP16976,Noida,Sector 62,1758,4,3,2,No,3,27,25,Unfurnished,East,No,Yes,No,No,No,Yes,1.53,7.93,5.31,6.28,13.21,1.93,25138776
PROP16977,Greater Noida,Pari Chowk,2831,4,3,3,Yes,8,12,7,Semi-Furnished,North,Yes,Yes,No,No,No,No,2.63,7.29,1.32,2.06,14.81,8.47,23995547
PROP16978,Ghaziabad,Raj Nagar,1812,2,2,1,No,22,30,21,Fully Furnished,West,No,Yes,No,No,No,No,4.46,3.85,1.9,7.87,3.71,17.39,11029904
PROP16979,Gurugram,Golf Course Road,2950,1,2,2,Yes,11,23,23,Fully Furnished,South,Yes,Yes,Yes,Yes,No,Yes,4.07,7.95,1.97,4.45,5.49,12.35,49940260
PROP16980,Greater Noida,Beta 2,3974,1,2,2,No,0,6,6,Unfurnished,East,No,Yes,No,No,Yes,No,10.52,2.75,3.29,1.93,0.89,16.38,38999766
PROP16981,Ghaziabad,Raj Nagar,3693,1,2,2,No,3,8,11,Semi-Furnished,West,No,Yes,No,Yes,Yes,Yes,2.37,1.8,1.72,3.81,8.42,1.91,30074263
PROP16982,Greater Noida,Pari Chowk,4290,2,2,2,Yes,18,26,22,Semi-Furnished,North,Yes,Yes,No,Yes,Yes,Yes,9.09,0.42,2.8,7.09,6.05,9.73,27826016
PROP16983,Noida,Sector 50,2256,1,1,0,No,10,13,5,Semi-Furnished,East,No,Yes,No,Yes,No,Yes,11.77,7.46,0.65,5,2.96,15.28,30666104
PROP16984,Greater Noida,Knowledge Park,2747,5,5,0,No,15,29,15,Semi-Furnished,North,No,Yes,Yes,Yes,No,No,6.79,3.95,1.77,4.54,0.91,19.9,20733185
PROP16985,Greater Noida,Gamma 1,3179,1,2,0,No,5,29,11,Semi-Furnished,East,No,Yes,No,Yes,No,Yes,1.99,6.16,4.58,5.01,1.59,14.97,28661940
PROP16986,Gurugram,DLF Phase 3,2870,3,3,0,No,12,16,24,Semi-Furnished,North,No,Yes,Yes,No,No,No,6.3,3.16,0.76,4.4,13.55,18.65,36782396
PROP16987,Noida,Sector 62,2061,3,2,2,Yes,10,26,7,Semi-Furnished,North,Yes,Yes,Yes,Yes,Yes,No,7.51,0.53,4.85,6.93,0.66,9.6,20991709
PROP16988,Noida,Sector 137,793,5,5,0,No,12,19,0,Semi-Furnished,South,No,Yes,Yes,Yes,No,Yes,0.34,3.73,1.07,3.55,10.33,16.85,10288775
PROP16989,Gurugram,Sohna Road,2947,4,3,0,Yes,1,28,0,Semi-Furnished,North,No,Yes,No,Yes,No,Yes,6.44,4.22,3.61,6.53,12.92,6.73,51843375
PROP16990,Gurugram,Golf Course Road,3716,1,1,3,Yes,18,22,19,Unfurnished,West,Yes,Yes,No,No,Yes,No,2.01,1.28,3.08,9.55,9.17,17.34,36628802
PROP16991,Gurugram,DLF Phase 1,1560,5,5,0,No,0,7,6,Semi-Furnished,West,Yes,Yes,No,No,No,Yes,1.14,7.88,0.59,9.32,5.23,11.98,22142862
PROP16992,Gurugram,DLF Phase 1,1269,5,5,0,Yes,0,23,3,Semi-Furnished,South,No,Yes,Yes,Yes,Yes,Yes,11.3,3.46,0.5,2.97,10.86,18.54,21343024
PROP16993,Faridabad,NIT,998,5,5,2,No,11,27,23,Semi-Furnished,West,Yes,Yes,No,No,No,Yes,0.75,2.48,2.72,3.75,8.13,4.62,8048541
PROP16994,Ghaziabad,Indirapuram,1136,2,2,0,Yes,0,24,15,Semi-Furnished,West,No,Yes,Yes,No,No,No,4.68,0.22,3.81,9.51,9.95,16.55,7275182
PROP16995,Gurugram,DLF Phase 1,2316,4,3,2,Yes,25,28,0,Fully Furnished,East,No,Yes,Yes,Yes,No,No,5.25,3.76,2.92,8.22,8.15,7.15,39898842
PROP16996,Ghaziabad,Crossings Republik,2446,5,5,0,Yes,1,3,16,Semi-Furnished,North,Yes,No,Yes,No,No,No,1.59,1.78,2.3,3.84,10.5,6.38,20752666
PROP16997,Faridabad,Sector 37,4457,5,5,3,No,22,29,25,Semi-Furnished,North,No,Yes,Yes,No,Yes,No,3.52,4.97,4.69,1.28,13.67,15.73,36791367
PROP16998,Noida,Sector 150,3126,2,2,1,,6,26,6,Semi-Furnished,South,No,Yes,No,Yes,,No,,7.34,3.05,8.79,10.09,4.72,
PROP16999,Ghaziabad,Indirapuram,3929,2,2,3,No,20,30,2,Unfurnished,North,Yes,Yes,No,Yes,Yes,Yes,8.52,5.18,3.27,6.2,10.36,16.1,34624199
PROP17000,Delhi,Pitampura,511,2,1,3,No,21,30,20,Fully Furnished,South,Yes,Yes,No,Yes,Yes,Yes,0.23,5.29,3.88,0.63,9.81,19.83,10423838
PROP17001,Gurugram,Sohna Road,758,4,3,1,No,11,21,25,Fully Furnished,West,No,Yes,No,Yes,No,No,9.52,7.66,4.64,2.9,9.97,7.16,8084421
PROP17002,Greater Noida,Beta 2,1033,1,2,1,No,9,30,1,Semi-Furnished,South,No,Yes,Yes,Yes,No,No,11.93,1.81,1.2,9.25,10.66,4.77,10922495
PROP17003,Ghaziabad,Kaushambi,4350,4,4,2,No,5,29,18,Unfurnished,South,Yes,Yes,No,Yes,No,Yes,10.11,6.91,1.33,7.29,3.54,12.4,40102287
PROP17004,Faridabad,NIT,506,4,4,0,Yes,20,23,9,Unfurnished,North,Yes,Yes,No,Yes,Yes,No,10.64,5.93,5.68,4.61,6.31,5.31,4144303
PROP17005,Faridabad,Sector 15,4163,2,1,2,No,0,11,8,Semi-Furnished,East,No,Yes,No,Yes,Yes,Yes,6.62,5.51,1.28,3.55,9.18,19.04,33619522
PROP17006,Delhi,Rohini,4412,1,1,0,No,2,16,17,Unfurnished,North,Yes,Yes,Yes,No,No,Yes,5.56,2.82,1.61,7.46,1.61,4.7,63302677
PROP17007,Ghaziabad,Vaishali,2019,2,2,1,Yes,18,28,20,Unfurnished,East,Yes,Yes,Yes,No,No,No,0.95,0.3,4.83,5.66,3.81,17.14,16043465
PROP17008,Faridabad,Sector 21,1828,1,2,1,No,9,27,2,Semi-Furnished,East,Yes,Yes,No,Yes,Yes,No,6.67,2.31,4.94,2.78,14.65,5.95,13678962
PROP17009,Ghaziabad,Vaishali,3353,2,1,0,Yes,15,17,5,Unfurnished,South,No,Yes,Yes,Yes,Yes,No,1.65,7.15,1.89,9.3,11.48,0.58,22432032
PROP17010,Faridabad,NIT,3472,4,4,3,Yes,5,14,2,Unfurnished,South,Yes,Yes,Yes,Yes,No,No,2.69,4.67,1.4,7.01,9.89,5.93,29041244
PROP17011,Greater Noida,Pari Chowk,2404,3,3,2,Yes,11,19,19,Semi-Furnished,South,Yes,Yes,No,No,No,Yes,10.62,0.52,3.95,4.37,11.52,14.74,16996229
PROP17012,Delhi,Saket,624,5,5,1,No,21,25,20,Fully Furnished,East,Yes,Yes,Yes,Yes,No,No,8.95,5.28,0.62,2.23,14.87,4.1,12405532
